X,Y,probability
643500,4453000,0.5
643500,4453500,0.5
643500,4454000,0.4
643500,4454500,0.4
643500,4455000,0.5
643500,4455500,0.5
643500,4456000,0.5
643500,4456500,0.5
643500,4457000,0.5
643500,4457500,0.5
643500,4458000,0.5
643500,4458500,0.6
643500,4459000,0.6
643500,4459500,0.6
643500,4460000,0.7
643500,4460500,0.7
643500,4461000,0.7
643500,4461500,0.7
643500,4462000,0.8
643500,4462500,0.8
643500,4463000,0.8
643500,4463500,0.8
643500,4464000,0.8
643500,4464500,0.8
643500,4465000,0.9
643500,4465500,0.9
643500,4466000,0.9
643500,4466500,0.9
643500,4467000,0.9
643500,4467500,0.9
643500,4468000,0.9
643500,4468500,0
643500,4469000,0
643500,4469500,0
643500,4470000,0
643500,4470500,0
643500,4471000,0
643500,4471500,0
643500,4472000,0
643500,4472500,0
643500,4473000,0
644000,4441000,0.9
644000,4441500,0.9
644000,4442000,0.9
644000,4442500,0.9
644000,4443000,0.9
644000,4443500,0.9
644000,4444000,0.9
644000,4444500,0.8
644000,4445000,0.8
644000,4445500,0.8
644000,4446000,0.8
644000,4446500,0.7
644000,4447000,0.7
644000,4447500,0.7
644000,4448000,0.7
644000,4448500,0.6
644000,4449000,0.6
644000,4449500,0.6
644000,4450000,0.6
644000,4450500,0.5
644000,4451000,0.5
644000,4451500,0.5
644000,4452000,0.4
644000,4452500,0.4
644000,4453000,0.4
644000,4453500,0.4
644000,4454000,0.4
644000,4454500,0.4
644000,4455000,0.4
644000,4455500,0.4
644000,4456000,0.4
644000,4456500,0.4
644000,4457000,0.5
644000,4457500,0.5
644000,4458000,0.5
644000,4458500,0.5
644000,4459000,0.6
644000,4459500,0.6
644000,4460000,0.6
644000,4460500,0.6
644000,4461000,0.7
644000,4461500,0.7
644000,4462000,0.7
644000,4462500,0.8
644000,4463000,0.8
644000,4463500,0.8
644000,4464000,0.8
644000,4464500,0.8
644000,4465000,0.9
644000,4465500,0.9
644000,4466000,0.9
644000,4466500,0.9
644000,4467000,0.9
644000,4467500,0.9
644000,4468000,0.9
644000,4468500,0
644000,4469000,0
644000,4469500,0
644000,4470000,0
644000,4470500,0
644000,4471000,0
644000,4471500,0
644000,4472000,0
644000,4472500,0
644000,4473000,0
644000,4473500,0
644000,4474000,0
644500,4441000,0.9
644500,4441500,0.9
644500,4442000,0.9
644500,4442500,0.9
644500,4443000,0.9
644500,4443500,0.9
644500,4444000,0.9
644500,4444500,0.8
644500,4445000,0.8
644500,4445500,0.8
644500,4446000,0.8
644500,4446500,0.7
644500,4447000,0.7
644500,4447500,0.7
644500,4448000,0.6
644500,4448500,0.6
644500,4449000,0.6
644500,4449500,0.5
644500,4450000,0.5
644500,4450500,0.5
644500,4451000,0.4
644500,4451500,0.4
644500,4452000,0.4
644500,4452500,0.4
644500,4453000,0.3
644500,4453500,0.3
644500,4454000,0.3
644500,4454500,0.3
644500,4455000,0.3
644500,4455500,0.3
644500,4456000,0.4
644500,4456500,0.4
644500,4457000,0.4
644500,4457500,0.4
644500,4458000,0.5
644500,4458500,0.5
644500,4459000,0.5
644500,4459500,0.6
644500,4460000,0.6
644500,4460500,0.6
644500,4461000,0.6
644500,4461500,0.7
644500,4462000,0.7
644500,4462500,0.7
644500,4463000,0.7
644500,4463500,0.8
644500,4464000,0.8
644500,4464500,0.8
644500,4465000,0.8
644500,4465500,0.9
644500,4466000,0.9
644500,4466500,0.9
644500,4467000,0.9
644500,4467500,0.9
644500,4468000,0.9
644500,4468500,0.9
644500,4469000,0
644500,4469500,0
644500,4470000,0
644500,4470500,0
644500,4471000,0
644500,4471500,0
644500,4472000,0
644500,4472500,0
644500,4473000,0
644500,4473500,0
644500,4474000,0
644500,4474500,0
645000,4441000,0.9
645000,4441500,0.9
645000,4442000,0.9
645000,4442500,0.9
645000,4443000,0.9
645000,4443500,0.9
645000,4444000,0.8
645000,4444500,0.8
645000,4445000,0.8
645000,4445500,0.8
645000,4446000,0.7
645000,4446500,0.7
645000,4447000,0.7
645000,4447500,0.7
645000,4448000,0.6
645000,4448500,0.6
645000,4449000,0.6
645000,4449500,0.5
645000,4450000,0.5
645000,4450500,0.5
645000,4451000,0.4
645000,4451500,0.4
645000,4452000,0.3
645000,4452500,0.3
645000,4453000,0.3
645000,4453500,0.3
645000,4454000,0.3
645000,4454500,0.3
645000,4455000,0.3
645000,4455500,0.3
645000,4456000,0.3
645000,4456500,0.3
645000,4457000,0.4
645000,4457500,0.4
645000,4458000,0.4
645000,4458500,0.5
645000,4459000,0.5
645000,4459500,0.5
645000,4460000,0.6
645000,4460500,0.6
645000,4461000,0.6
645000,4461500,0.6
645000,4462000,0.7
645000,4462500,0.7
645000,4463000,0.7
645000,4463500,0.8
645000,4464000,0.8
645000,4464500,0.8
645000,4465000,0.8
645000,4465500,0.8
645000,4466000,0.9
645000,4466500,0.9
645000,4467000,0.9
645000,4467500,0.9
645000,4468000,0.9
645000,4468500,0.9
645000,4469000,0.9
645000,4469500,0
645000,4470000,0
645000,4470500,0
645000,4471000,0
645000,4471500,0
645000,4472000,0
645000,4472500,0
645000,4473000,0
645000,4473500,0
645000,4474000,0
645000,4474500,0
645500,4441000,0.9
645500,4441500,0.9
645500,4442000,0.9
645500,4442500,0.9
645500,4443000,0.9
645500,4443500,0.9
645500,4444000,0.8
645500,4444500,0.8
645500,4445000,0.8
645500,4445500,0.8
645500,4446000,0.7
645500,4446500,0.7
645500,4447000,0.7
645500,4447500,0.6
645500,4448000,0.6
645500,4448500,0.6
645500,4449000,0.5
645500,4449500,0.5
645500,4450000,0.5
645500,4450500,0.4
645500,4451000,0.4
645500,4451500,0.3
645500,4452000,0.3
645500,4452500,0.3
645500,4453000,0.2
645500,4453500,0.2
645500,4454000,0.2
645500,4454500,0.2
645500,4455000,0.2
645500,4455500,0.2
645500,4456000,0.3
645500,4456500,0.3
645500,4457000,0.3
645500,4457500,0.4
645500,4458000,0.4
645500,4458500,0.4
645500,4459000,0.5
645500,4459500,0.5
645500,4460000,0.5
645500,4460500,0.6
645500,4461000,0.6
645500,4461500,0.6
645500,4462000,0.7
645500,4462500,0.7
645500,4463000,0.7
645500,4463500,0.7
645500,4464000,0.8
645500,4464500,0.8
645500,4465000,0.8
645500,4465500,0.8
645500,4466000,0.8
645500,4466500,0.9
645500,4467000,0.9
645500,4467500,0.9
645500,4468000,0.9
645500,4468500,0.9
645500,4469000,0.9
645500,4469500,0.9
645500,4470000,0
645500,4470500,0
645500,4471000,0
645500,4471500,0
645500,4472000,0
645500,4472500,0
645500,4473000,0
645500,4473500,0
645500,4474000,0
645500,4474500,0
645500,4475000,0
646000,4441000,0.9
646000,4441500,0.9
646000,4442000,0.9
646000,4442500,0.9
646000,4443000,0.9
646000,4443500,0.9
646000,4444000,0.8
646000,4444500,0.8
646000,4445000,0.8
646000,4445500,0.8
646000,4446000,0.7
646000,4446500,0.7
646000,4447000,0.7
646000,4447500,0.6
646000,4448000,0.6
646000,4448500,0.6
646000,4449000,0.5
646000,4449500,0.5
646000,4450000,0.5
646000,4450500,0.4
646000,4451000,0.4
646000,4451500,0.3
646000,4452000,0.3
646000,4452500,0.2
646000,4453000,0.2
646000,4453500,0.2
646000,4454000,0.1
646000,4454500,0.1
646000,4455000,0.1
646000,4455500,0.2
646000,4456000,0.2
646000,4456500,0.3
646000,4457000,0.3
646000,4457500,0.3
646000,4458000,0.4
646000,4458500,0.4
646000,4459000,0.4
646000,4459500,0.5
646000,4460000,0.5
646000,4460500,0.5
646000,4461000,0.6
646000,4461500,0.6
646000,4462000,0.6
646000,4462500,0.7
646000,4463000,0.7
646000,4463500,0.7
646000,4464000,0.7
646000,4464500,0.8
646000,4465000,0.8
646000,4465500,0.8
646000,4466000,0.8
646000,4466500,0.8
646000,4467000,0.9
646000,4467500,0.9
646000,4468000,0.9
646000,4468500,0.9
646000,4469000,0.9
646000,4469500,0.9
646000,4470000,0
646000,4470500,0
646000,4471000,0
646000,4471500,0
646000,4472000,0
646000,4472500,0
646000,4473000,0
646000,4473500,0
646000,4474000,0
646000,4474500,0
646000,4475000,0
646000,4475500,0
646500,4441000,0.9
646500,4441500,0.9
646500,4442000,0.9
646500,4442500,0.9
646500,4443000,0.9
646500,4443500,0.9
646500,4444000,0.8
646500,4444500,0.8
646500,4445000,0.8
646500,4445500,0.8
646500,4446000,0.7
646500,4446500,0.7
646500,4447000,0.7
646500,4447500,0.6
646500,4448000,0.6
646500,4448500,0.6
646500,4449000,0.5
646500,4449500,0.5
646500,4450000,0.4
646500,4450500,0.4
646500,4451000,0.4
646500,4451500,0.3
646500,4452000,0.3
646500,4452500,0.2
646500,4453000,0.2
646500,4453500,0.1
646500,4454000,0.1
646500,4454500,0.1
646500,4455000,0.1
646500,4455500,0.1
646500,4456000,0.2
646500,4456500,0.2
646500,4457000,0.2
646500,4457500,0.3
646500,4458000,0.3
646500,4458500,0.4
646500,4459000,0.4
646500,4459500,0.4
646500,4460000,0.5
646500,4460500,0.5
646500,4461000,0.6
646500,4461500,0.6
646500,4462000,0.6
646500,4462500,0.6
646500,4463000,0.7
646500,4463500,0.7
646500,4464000,0.7
646500,4464500,0.7
646500,4465000,0.8
646500,4465500,0.8
646500,4466000,0.8
646500,4466500,0.8
646500,4467000,0.9
646500,4467500,0.9
646500,4468000,0.9
646500,4468500,0.9
646500,4469000,0.9
646500,4469500,0.9
646500,4470000,0.9
646500,4470500,0
646500,4471000,0
646500,4471500,0
646500,4472000,0
646500,4472500,0
646500,4473000,0
646500,4473500,0
646500,4474000,0
646500,4474500,0
646500,4475000,0
646500,4475500,0
646500,4476000,0
647000,4441000,0.9
647000,4441500,0.9
647000,4442000,0.9
647000,4442500,0.9
647000,4443000,0.9
647000,4443500,0.9
647000,4444000,0.8
647000,4444500,0.8
647000,4445000,0.8
647000,4445500,0.8
647000,4446000,0.7
647000,4446500,0.7
647000,4447000,0.7
647000,4447500,0.6
647000,4448000,0.6
647000,4448500,0.6
647000,4449000,0.5
647000,4449500,0.5
647000,4450000,0.5
647000,4450500,0.4
647000,4451000,0.4
647000,4451500,0.3
647000,4452000,0.3
647000,4452500,0.2
647000,4453000,0.2
647000,4453500,0.2
647000,4454000,0.1
647000,4454500,0.1
647000,4455000,0.1
647000,4455500,0.1
647000,4456000,0.1
647000,4456500,0.2
647000,4457000,0.2
647000,4457500,0.3
647000,4458000,0.3
647000,4458500,0.3
647000,4459000,0.4
647000,4459500,0.4
647000,4460000,0.5
647000,4460500,0.5
647000,4461000,0.5
647000,4461500,0.6
647000,4462000,0.6
647000,4462500,0.6
647000,4463000,0.6
647000,4463500,0.7
647000,4464000,0.7
647000,4464500,0.7
647000,4465000,0.8
647000,4465500,0.8
647000,4466000,0.8
647000,4466500,0.8
647000,4467000,0.8
647000,4467500,0.9
647000,4468000,0.9
647000,4468500,0.9
647000,4469000,0.9
647000,4469500,0.9
647000,4470000,0.9
647000,4470500,0.9
647000,4471000,0
647000,4471500,0
647000,4472000,0
647000,4472500,0
647000,4473000,0
647000,4473500,0
647000,4474000,0
647000,4474500,0
647000,4475000,0
647000,4475500,0
647000,4476000,0
647500,4441000,0.9
647500,4441500,0.9
647500,4442000,0.9
647500,4442500,0.9
647500,4443000,0.9
647500,4443500,0.9
647500,4444000,0.8
647500,4444500,0.8
647500,4445000,0.8
647500,4445500,0.8
647500,4446000,0.7
647500,4446500,0.7
647500,4447000,0.7
647500,4447500,0.6
647500,4448000,0.6
647500,4448500,0.6
647500,4449000,0.5
647500,4449500,0.5
647500,4450000,0.5
647500,4450500,0.4
647500,4451000,0.4
647500,4451500,0.3
647500,4452000,0.3
647500,4452500,0.3
647500,4453000,0.2
647500,4453500,0.2
647500,4454000,0.2
647500,4454500,0.1
647500,4455000,0.1
647500,4455500,0.1
647500,4456000,0.1
647500,4456500,0.2
647500,4457000,0.2
647500,4457500,0.2
647500,4458000,0.3
647500,4458500,0.3
647500,4459000,0.4
647500,4459500,0.4
647500,4460000,0.4
647500,4460500,0.5
647500,4461000,0.5
647500,4461500,0.5
647500,4462000,0.6
647500,4462500,0.6
647500,4463000,0.6
647500,4463500,0.6
647500,4464000,0.7
647500,4464500,0.7
647500,4465000,0.7
647500,4465500,0.8
647500,4466000,0.8
647500,4466500,0.8
647500,4467000,0.8
647500,4467500,0.8
647500,4468000,0.9
647500,4468500,0.9
647500,4469000,0.9
647500,4469500,0.9
647500,4470000,0.9
647500,4470500,0.9
647500,4471000,0.9
647500,4471500,0
647500,4472000,0
647500,4472500,0
647500,4473000,0
647500,4473500,0
647500,4474000,0
647500,4474500,0
647500,4475000,0
647500,4475500,0
647500,4476000,0
647500,4476500,0
648000,4441000,0.9
648000,4441500,0.9
648000,4442000,0.9
648000,4442500,0.9
648000,4443000,0.9
648000,4443500,0.9
648000,4444000,0.8
648000,4444500,0.8
648000,4445000,0.8
648000,4445500,0.8
648000,4446000,0.7
648000,4446500,0.7
648000,4447000,0.7
648000,4447500,0.7
648000,4448000,0.6
648000,4448500,0.6
648000,4449000,0.6
648000,4449500,0.5
648000,4450000,0.5
648000,4450500,0.5
648000,4451000,0.4
648000,4451500,0.4
648000,4452000,0.3
648000,4452500,0.3
648000,4453000,0.3
648000,4453500,0.2
648000,4454000,0.2
648000,4454500,0.2
648000,4455000,0.1
648000,4455500,0.1
648000,4456000,0.1
648000,4456500,0.1
648000,4457000,0.2
648000,4457500,0.2
648000,4458000,0.2
648000,4458500,0.3
648000,4459000,0.3
648000,4459500,0.3
648000,4460000,0.4
648000,4460500,0.4
648000,4461000,0.5
648000,4461500,0.5
648000,4462000,0.5
648000,4462500,0.6
648000,4463000,0.6
648000,4463500,0.6
648000,4464000,0.7
648000,4464500,0.7
648000,4465000,0.7
648000,4465500,0.7
648000,4466000,0.8
648000,4466500,0.8
648000,4467000,0.8
648000,4467500,0.8
648000,4468000,0.8
648000,4468500,0.9
648000,4469000,0.9
648000,4469500,0.9
648000,4470000,0.9
648000,4470500,0.9
648000,4471000,0.9
648000,4471500,0.9
648000,4472000,0
648000,4472500,0
648000,4473000,0
648000,4473500,0
648000,4474000,0
648000,4474500,0
648000,4475000,0
648000,4475500,0
648000,4476000,0
648000,4476500,0
648000,4477000,0
648500,4441000,0.9
648500,4441500,0.9
648500,4442000,0.9
648500,4442500,0.9
648500,4443000,0.9
648500,4443500,0.9
648500,4444000,0.9
648500,4444500,0.8
648500,4445000,0.8
648500,4445500,0.8
648500,4446000,0.8
648500,4446500,0.7
648500,4447000,0.7
648500,4447500,0.7
648500,4448000,0.6
648500,4448500,0.6
648500,4449000,0.6
648500,4449500,0.5
648500,4450000,0.5
648500,4450500,0.5
648500,4451000,0.5
648500,4451500,0.4
648500,4452000,0.4
648500,4452500,0.4
648500,4453000,0.3
648500,4453500,0.3
648500,4454000,0.2
648500,4454500,0.2
648500,4455000,0.1
648500,4455500,0.1
648500,4456000,0.1
648500,4456500,0.1
648500,4457000,0.1
648500,4457500,0.2
648500,4458000,0.2
648500,4458500,0.2
648500,4459000,0.3
648500,4459500,0.3
648500,4460000,0.4
648500,4460500,0.4
648500,4461000,0.4
648500,4461500,0.5
648500,4462000,0.5
648500,4462500,0.5
648500,4463000,0.6
648500,4463500,0.6
648500,4464000,0.6
648500,4464500,0.7
648500,4465000,0.7
648500,4465500,0.7
648500,4466000,0.7
648500,4466500,0.8
648500,4467000,0.8
648500,4467500,0.8
648500,4468000,0.8
648500,4468500,0.8
648500,4469000,0.9
648500,4469500,0.9
648500,4470000,0.9
648500,4470500,0.9
648500,4471000,0.9
648500,4471500,0.9
648500,4472000,0.9
648500,4472500,0
648500,4473000,0
648500,4473500,0
648500,4474000,0
648500,4474500,0
648500,4475000,0
648500,4475500,0
648500,4476000,0
648500,4476500,0
648500,4477000,0
648500,4477500,0
649000,4441000,0.9
649000,4441500,0.9
649000,4442000,0.9
649000,4442500,0.9
649000,4443000,0.9
649000,4443500,0.9
649000,4444000,0.9
649000,4444500,0.8
649000,4445000,0.8
649000,4445500,0.8
649000,4446000,0.8
649000,4446500,0.7
649000,4447000,0.7
649000,4447500,0.7
649000,4448000,0.7
649000,4448500,0.6
649000,4449000,0.6
649000,4449500,0.6
649000,4450000,0.5
649000,4450500,0.5
649000,4451000,0.5
649000,4451500,0.5
649000,4452000,0.4
649000,4452500,0.4
649000,4453000,0.3
649000,4453500,0.3
649000,4454000,0.2
649000,4454500,0.2
649000,4455000,0.2
649000,4455500,0.1
649000,4456000,0.1
649000,4456500,0.1
649000,4457000,0.1
649000,4457500,0.1
649000,4458000,0.2
649000,4458500,0.2
649000,4459000,0.3
649000,4459500,0.3
649000,4460000,0.3
649000,4460500,0.4
649000,4461000,0.4
649000,4461500,0.5
649000,4462000,0.5
649000,4462500,0.5
649000,4463000,0.5
649000,4463500,0.6
649000,4464000,0.6
649000,4464500,0.6
649000,4465000,0.7
649000,4465500,0.7
649000,4466000,0.7
649000,4466500,0.7
649000,4467000,0.8
649000,4467500,0.8
649000,4468000,0.8
649000,4468500,0.8
649000,4469000,0.8
649000,4469500,0.9
649000,4470000,0.9
649000,4470500,0.9
649000,4471000,0.9
649000,4471500,0.9
649000,4472000,0.9
649000,4472500,0.9
649000,4473000,0
649000,4473500,0
649000,4474000,0
649000,4474500,0
649000,4475000,0
649000,4475500,0
649000,4476000,0
649000,4476500,0
649000,4477000,0
649000,4477500,0
649500,4441000,0
649500,4441500,0.9
649500,4442000,0.9
649500,4442500,0.9
649500,4443000,0.9
649500,4443500,0.9
649500,4444000,0.9
649500,4444500,0.8
649500,4445000,0.8
649500,4445500,0.8
649500,4446000,0.8
649500,4446500,0.8
649500,4447000,0.7
649500,4447500,0.7
649500,4448000,0.7
649500,4448500,0.7
649500,4449000,0.6
649500,4449500,0.6
649500,4450000,0.6
649500,4450500,0.5
649500,4451000,0.5
649500,4451500,0.5
649500,4452000,0.4
649500,4452500,0.4
649500,4453000,0.4
649500,4453500,0.3
649500,4454000,0.3
649500,4454500,0.3
649500,4455000,0.2
649500,4455500,0.2
649500,4456000,0.1
649500,4456500,0.1
649500,4457000,0.1
649500,4457500,0.1
649500,4458000,0.2
649500,4458500,0.2
649500,4459000,0.2
649500,4459500,0.3
649500,4460000,0.3
649500,4460500,0.3
649500,4461000,0.4
649500,4461500,0.4
649500,4462000,0.4
649500,4462500,0.5
649500,4463000,0.5
649500,4463500,0.6
649500,4464000,0.6
649500,4464500,0.6
649500,4465000,0.6
649500,4465500,0.7
649500,4466000,0.7
649500,4466500,0.7
649500,4467000,0.7
649500,4467500,0.8
649500,4468000,0.8
649500,4468500,0.8
649500,4469000,0.8
649500,4469500,0.8
649500,4470000,0.9
649500,4470500,0.9
649500,4471000,0.9
649500,4471500,0.9
649500,4472000,0.9
649500,4472500,0.9
649500,4473000,0.9
649500,4473500,0
649500,4474000,0
649500,4474500,0
649500,4475000,0
649500,4475500,0
649500,4476000,0
649500,4476500,0
649500,4477000,0
649500,4477500,0
650000,4441000,0
650000,4441500,0.9
650000,4442000,0.9
650000,4442500,0.9
650000,4443000,0.9
650000,4443500,0.9
650000,4444000,0.9
650000,4444500,0.9
650000,4445000,0.8
650000,4445500,0.8
650000,4446000,0.8
650000,4446500,0.8
650000,4447000,0.8
650000,4447500,0.7
650000,4448000,0.7
650000,4448500,0.7
650000,4449000,0.7
650000,4449500,0.6
650000,4450000,0.6
650000,4450500,0.6
650000,4451000,0.5
650000,4451500,0.5
650000,4452000,0.5
650000,4452500,0.4
650000,4453000,0.4
650000,4453500,0.4
650000,4454000,0.3
650000,4454500,0.3
650000,4455000,0.3
650000,4455500,0.2
650000,4456000,0.2
650000,4456500,0.1
650000,4457000,0.1
650000,4457500,0.1
650000,4458000,0.1
650000,4458500,0.2
650000,4459000,0.2
650000,4459500,0.2
650000,4460000,0.3
650000,4460500,0.3
650000,4461000,0.3
650000,4461500,0.4
650000,4462000,0.4
650000,4462500,0.5
650000,4463000,0.5
650000,4463500,0.5
650000,4464000,0.5
650000,4464500,0.6
650000,4465000,0.6
650000,4465500,0.6
650000,4466000,0.7
650000,4466500,0.7
650000,4467000,0.7
650000,4467500,0.7
650000,4468000,0.8
650000,4468500,0.8
650000,4469000,0.8
650000,4469500,0.8
650000,4470000,0.8
650000,4470500,0.9
650000,4471000,0.9
650000,4471500,0.9
650000,4472000,0.9
650000,4472500,0.9
650000,4473000,0.9
650000,4473500,0.9
650000,4474000,0
650000,4474500,0
650000,4475000,0
650000,4475500,0
650000,4476000,0
650000,4476500,0
650000,4477000,0
650000,4477500,0
650500,4441000,0
650500,4441500,0
650500,4442000,0.9
650500,4442500,0.9
650500,4443000,0.9
650500,4443500,0.9
650500,4444000,0.9
650500,4444500,0.9
650500,4445000,0.9
650500,4445500,0.8
650500,4446000,0.8
650500,4446500,0.8
650500,4447000,0.8
650500,4447500,0.8
650500,4448000,0.7
650500,4448500,0.7
650500,4449000,0.7
650500,4449500,0.7
650500,4450000,0.6
650500,4450500,0.6
650500,4451000,0.6
650500,4451500,0.5
650500,4452000,0.5
650500,4452500,0.5
650500,4453000,0.4
650500,4453500,0.4
650500,4454000,0.4
650500,4454500,0.3
650500,4455000,0.3
650500,4455500,0.2
650500,4456000,0.2
650500,4456500,0.1
650500,4457000,0.1
650500,4457500,0.1
650500,4458000,0.1
650500,4458500,0.1
650500,4459000,0.2
650500,4459500,0.2
650500,4460000,0.2
650500,4460500,0.3
650500,4461000,0.3
650500,4461500,0.4
650500,4462000,0.4
650500,4462500,0.4
650500,4463000,0.4
650500,4463500,0.5
650500,4464000,0.5
650500,4464500,0.5
650500,4465000,0.6
650500,4465500,0.6
650500,4466000,0.6
650500,4466500,0.7
650500,4467000,0.7
650500,4467500,0.7
650500,4468000,0.7
650500,4468500,0.8
650500,4469000,0.8
650500,4469500,0.8
650500,4470000,0.8
650500,4470500,0.8
650500,4471000,0.9
650500,4471500,0.9
650500,4472000,0.9
650500,4472500,0.9
650500,4473000,0.9
650500,4473500,0.9
650500,4474000,0
650500,4474500,0
650500,4475000,0
650500,4475500,0
650500,4476000,0
650500,4476500,0
650500,4477000,0
650500,4477500,0
651000,4441000,0
651000,4441500,0
651000,4442000,0
651000,4442500,0.9
651000,4443000,0.9
651000,4443500,0.9
651000,4444000,0.9
651000,4444500,0.9
651000,4445000,0.9
651000,4445500,0.9
651000,4446000,0.8
651000,4446500,0.8
651000,4447000,0.8
651000,4447500,0.8
651000,4448000,0.8
651000,4448500,0.7
651000,4449000,0.7
651000,4449500,0.7
651000,4450000,0.6
651000,4450500,0.6
651000,4451000,0.6
651000,4451500,0.6
651000,4452000,0.5
651000,4452500,0.5
651000,4453000,0.5
651000,4453500,0.4
651000,4454000,0.4
651000,4454500,0.3
651000,4455000,0.3
651000,4455500,0.3
651000,4456000,0.2
651000,4456500,0.2
651000,4457000,0.1
651000,4457500,0.1
651000,4458000,0.1
651000,4458500,0.1
651000,4459000,0.1
651000,4459500,0.2
651000,4460000,0.2
651000,4460500,0.2
651000,4461000,0.3
651000,4461500,0.3
651000,4462000,0.3
651000,4462500,0.4
651000,4463000,0.4
651000,4463500,0.4
651000,4464000,0.5
651000,4464500,0.5
651000,4465000,0.5
651000,4465500,0.6
651000,4466000,0.6
651000,4466500,0.6
651000,4467000,0.7
651000,4467500,0.7
651000,4468000,0.7
651000,4468500,0.7
651000,4469000,0.8
651000,4469500,0.8
651000,4470000,0.8
651000,4470500,0.8
651000,4471000,0.9
651000,4471500,0.9
651000,4472000,0.9
651000,4472500,0.9
651000,4473000,0.9
651000,4473500,0.9
651000,4474000,0.9
651000,4474500,0
651000,4475000,0
651000,4475500,0
651000,4476000,0
651000,4476500,0
651000,4477000,0
651000,4477500,0
651500,4441000,0
651500,4441500,0
651500,4442000,0
651500,4442500,0
651500,4443000,0.9
651500,4443500,0.9
651500,4444000,0.9
651500,4444500,0.9
651500,4445000,0.9
651500,4445500,0.9
651500,4446000,0.9
651500,4446500,0.8
651500,4447000,0.8
651500,4447500,0.8
651500,4448000,0.8
651500,4448500,0.8
651500,4449000,0.7
651500,4449500,0.7
651500,4450000,0.7
651500,4450500,0.7
651500,4451000,0.6
651500,4451500,0.6
651500,4452000,0.6
651500,4452500,0.5
651500,4453000,0.5
651500,4453500,0.4
651500,4454000,0.4
651500,4454500,0.4
651500,4455000,0.3
651500,4455500,0.3
651500,4456000,0.3
651500,4456500,0.2
651500,4457000,0.2
651500,4457500,0.2
651500,4458000,0.1
651500,4458500,0.1
651500,4459000,0.1
651500,4459500,0.1
651500,4460000,0.2
651500,4460500,0.2
651500,4461000,0.2
651500,4461500,0.3
651500,4462000,0.3
651500,4462500,0.3
651500,4463000,0.4
651500,4463500,0.4
651500,4464000,0.4
651500,4464500,0.5
651500,4465000,0.5
651500,4465500,0.5
651500,4466000,0.6
651500,4466500,0.6
651500,4467000,0.6
651500,4467500,0.7
651500,4468000,0.7
651500,4468500,0.7
651500,4469000,0.8
651500,4469500,0.8
651500,4470000,0.8
651500,4470500,0.8
651500,4471000,0.8
651500,4471500,0.9
651500,4472000,0.9
651500,4472500,0.9
651500,4473000,0.9
651500,4473500,0.9
651500,4474000,0.9
651500,4474500,0.9
651500,4475000,0
651500,4475500,0
651500,4476000,0
651500,4476500,0
651500,4477000,0
651500,4477500,0
652000,4441000,0
652000,4441500,0
652000,4442000,0
652000,4442500,0
652000,4443000,0
652000,4443500,0.9
652000,4444000,0.9
652000,4444500,0.9
652000,4445000,0.9
652000,4445500,0.9
652000,4446000,0.9
652000,4446500,0.9
652000,4447000,0.8
652000,4447500,0.8
652000,4448000,0.8
652000,4448500,0.8
652000,4449000,0.7
652000,4449500,0.7
652000,4450000,0.7
652000,4450500,0.7
652000,4451000,0.6
652000,4451500,0.6
652000,4452000,0.6
652000,4452500,0.5
652000,4453000,0.5
652000,4453500,0.5
652000,4454000,0.4
652000,4454500,0.4
652000,4455000,0.4
652000,4455500,0.3
652000,4456000,0.3
652000,4456500,0.3
652000,4457000,0.2
652000,4457500,0.2
652000,4458000,0.1
652000,4458500,0.1
652000,4459000,0.1
652000,4459500,0.1
652000,4460000,0.1
652000,4460500,0.1
652000,4461000,0.2
652000,4461500,0.2
652000,4462000,0.3
652000,4462500,0.3
652000,4463000,0.3
652000,4463500,0.4
652000,4464000,0.4
652000,4464500,0.4
652000,4465000,0.5
652000,4465500,0.5
652000,4466000,0.6
652000,4466500,0.6
652000,4467000,0.6
652000,4467500,0.7
652000,4468000,0.7
652000,4468500,0.7
652000,4469000,0.7
652000,4469500,0.8
652000,4470000,0.8
652000,4470500,0.8
652000,4471000,0.8
652000,4471500,0.8
652000,4472000,0.9
652000,4472500,0.9
652000,4473000,0.9
652000,4473500,0.9
652000,4474000,0.9
652000,4474500,0.9
652000,4475000,0.9
652000,4475500,0
652000,4476000,0
652000,4476500,0
652000,4477000,0
652000,4477500,0
652500,4441000,0
652500,4441500,0
652500,4442000,0
652500,4442500,0
652500,4443000,0
652500,4443500,0.9
652500,4444000,0.9
652500,4444500,0.9
652500,4445000,0.9
652500,4445500,0.9
652500,4446000,0.9
652500,4446500,0.9
652500,4447000,0.8
652500,4447500,0.8
652500,4448000,0.8
652500,4448500,0.8
652500,4449000,0.8
652500,4449500,0.7
652500,4450000,0.7
652500,4450500,0.7
652500,4451000,0.7
652500,4451500,0.6
652500,4452000,0.6
652500,4452500,0.6
652500,4453000,0.5
652500,4453500,0.5
652500,4454000,0.5
652500,4454500,0.4
652500,4455000,0.4
652500,4455500,0.4
652500,4456000,0.3
652500,4456500,0.3
652500,4457000,0.2
652500,4457500,0.2
652500,4458000,0.2
652500,4458500,0.1
652500,4459000,0.1
652500,4459500,0.1
652500,4460000,0.1
652500,4460500,0.1
652500,4461000,0.1
652500,4461500,0.2
652500,4462000,0.2
652500,4462500,0.3
652500,4463000,0.3
652500,4463500,0.3
